"EK-adrift" "EK-ourVisit" "EK-suppressed" "freedman-body1" "freedman-body2" "freedman-intro1" "freedman-intro2" "TWH-denmark" "TWH-gabriel" "TWH-leaves" "TWH-nat_turner"
"dollars" 0.00634544608485977 0.0128899200824955 0 0.0208899101733863 0.0474833808167142 0.110987791342952 0 0.044895393732603 0.0763796066450258 0 0.0428862442371609
"entered" 0.0296120817293456 0.025779840164991 0.0325732899022801 0.0104449550866931 0.0189933523266857 0 0.0352609308885755 0 0 0.0174886323889472 0.0107215610592902
"feeling" 0.0296120817293456 0.0644496004124774 0.0651465798045603 0 0 0 0 0 0 0 0
"george" 0.0126908921697195 0 0 0.0208899101733863 0.104463437796771 0 0.0352609308885755 0.00897907874652061 0.0763796066450258 0 0
"inland" 0.0528787173738314 0 0 0 0 0 0 0 0 0 0
"land" 0.0126908921697195 0.0128899200824955 0 0.0208899101733863 0.0474833808167142 0 0.0352609308885755 0.00897907874652061 0.0381898033225129 0.0874431619447359 0.0214431221185805
"lie" 0.0253817843394391 0.0773395204949729 0.01085776330076 0.0104449550866931 0 0 0 0 0 0.0349772647778944 0.0321646831778707
"matter" 0.0126908921697195 0 0.0651465798045603 0.0417798203467725 0.0379867046533713 0 0 0.0269372362395618 0.0190949016612564 0.0174886323889472 0
"minutes" 0.0359575278142053 0 0.0434310532030402 0.0313348652600794 0 0 0.0352609308885755 0 0 0 0
"navigation" 0.0528787173738314 0 0 0 0 0 0 0 0 0 0
"official" 0.00211514869495326 0.0644496004124774 0.01085776330076 0 0.00949667616334283 0 0 0.134686181197809 0 0 0.0214431221185805
"pinckney" 0 0 0 0.0626697305201588 0.151946818613485 0 0 0.00897907874652061 0.0381898033225129 0 0
"proved" 0.0105757434747663 0 0 0 0.0189933523266857 0 0.0352609308885755 0.116728023704768 0.0381898033225129 0 0.0214431221185805
"quietly" 0.0423029738990651 0 0.01085776330076 0.0104449550866931 0 0.110987791342952 0 0.00897907874652061 0 0.0174886323889472 0
"ready" 0.0105757434747663 0.025779840164991 0.0217155266015201 0.0313348652600794 0.056980056980057 0 0.0352609308885755 0.00897907874652061 0.0190949016612564 0.0174886323889472 0.0321646831778707
"scarcely" 0.0317272304242988 0 0.01085776330076 0 0 0 0 0.0269372362395618 0.0190949016612564 0.0524658971668416 0.0214431221185805
"speak" 0.0148060408646728 0.0128899200824955 0.01085776330076 0.0208899101733863 0.0379867046533713 0 0 0.044895393732603 0 0.0524658971668416 0.0214431221185805
"trouble" 0.0253817843394391 0 0.01085776330076 0.0313348652600794 0.0284900284900285 0.110987791342952 0 0.00897907874652061 0.0190949016612564 0.0524658971668416 0
"across" 0.0359575278142053 0.0128899200824955 0 0.0208899101733863 0.00949667616334283 0 0 0 0.0381898033225129 0.0174886323889472 0
"authority" 0.00211514869495326 0.0644496004124774 0.0434310532030402 0.0104449550866931 0.0189933523266857 0 0.141043723554302 0.0179581574930412 0 0.0349772647778944 0.0321646831778707
"barn" 0.0423029738990651 0 0 0.0208899101733863 0.0189933523266857 0 0 0 0 0 0
"covered" 0.0380726765091586 0.025779840164991 0 0 0.00949667616334283 0 0 0.0179581574930412 0 0 0.0107215610592902
"crossed" 0.0338423791192521 0.0128899200824955 0.01085776330076 0.0208899101733863 0.0189933523266857 0 0 0 0 0.0174886323889472 0.0107215610592902
"fall" 0.0338423791192521 0 0 0.0208899101733863 0.0189933523266857 0 0 0.00897907874652061 0 0 0.0321646831778707
"fifteen" 0.0105757434747663 0.0128899200824955 0 0.0313348652600794 0.0189933523266857 0 0.105782792665726 0.0269372362395618 0.0381898033225129 0 0.0536078052964512
"glad" 0.0232666356444858 0.0773395204949729 0.0542888165038002 0 0.0189933523266857 0 0 0 0 0 0
"indeed" 0.00634544608485977 0.025779840164991 0 0.0208899101733863 0.0189933523266857 0 0 0.0897907874652061 0.0381898033225129 0.0174886323889472 0.0214431221185805
"information" 0.0211514869495326 0.0386697602474865 0.0325732899022801 0.0104449550866931 0.0189933523266857 0 0.0352609308885755 0.0179581574930412 0.0190949016612564 0.0174886323889472 0
"keeping" 0.0465332712889716 0 0 0 0.0189933523266857 0 0 0 0 0 0
"late" 0.00846059477981302 0.025779840164991 0.0542888165038002 0.0104449550866931 0.0284900284900285 0 0.0705218617771509 0.0179581574930412 0.0190949016612564 0.0524658971668416 0.0107215610592902
"leaders" 0 0.0386697602474865 0.0542888165038002 0 0 0 0 0.0897907874652061 0.0381898033225129 0.0174886323889472 0.0321646831778707
"learned" 0.016921189559626 0 0.0217155266015201 0.0731146856068519 0.0284900284900285 0 0 0.0179581574930412 0 0.0349772647778944 0
"led" 0.0253817843394391 0.0386697602474865 0.01085776330076 0.0313348652600794 0 0 0.0705218617771509 0.00897907874652061 0 0 0.0214431221185805
"months" 0.00211514869495326 0 0 0.0417798203467725 0.0379867046533713 0 0.0352609308885755 0.044895393732603 0.0190949016612564 0.0174886323889472 0.0750509274150316
"necessary" 0.0105757434747663 0 0.0542888165038002 0.0104449550866931 0.0284900284900285 0 0.0705218617771509 0.0359163149860824 0.0190949016612564 0.0174886323889472 0.0214431221185805
"officer" 0.0232666356444858 0 0.0217155266015201 0 0 0 0 0 0 0.174886323889472 0.0107215610592902
"ordered" 0.0190363382545793 0.0128899200824955 0 0.0104449550866931 0.0189933523266857 0 0.141043723554302 0.0269372362395618 0.0190949016612564 0 0.0321646831778707
"pickets" 0.0486484199839249 0 0 0 0 0 0 0 0 0.0174886323889472 0
"soldier" 0.0401878252041118 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0.0524658971668416 0
"spoke" 0.0232666356444858 0.0128899200824955 0.01085776330076 0.0208899101733863 0.0284900284900285 0 0 0.00897907874652061 0 0.0699545295557887 0.0107215610592902
"town" 0.0211514869495326 0 0 0.0417798203467725 0.0189933523266857 0 0 0.00897907874652061 0.0381898033225129 0 0.0536078052964512
"waiting" 0.0380726765091586 0.0128899200824955 0 0.0104449550866931 0.0284900284900285 0 0 0 0 0.0174886323889472 0
"yes" 0.0126908921697195 0.051559680329982 0.01085776330076 0.0313348652600794 0.0664767331433998 0 0 0 0 0.0174886323889472 0.0214431221185805
"anything" 0 0.025779840164991 0.0434310532030402 0.0522247754334656 0.0474833808167142 0 0.0352609308885755 0 0 0.104931794333683 0
"bad" 0.0274969330343923 0 0.01085776330076 0.0208899101733863 0.0379867046533713 0 0.0352609308885755 0.0179581574930412 0 0 0
"building" 0.0338423791192521 0 0 0.0313348652600794 0 0 0 0.0179581574930412 0.0190949016612564 0 0.0107215610592902
"certainly" 0.0105757434747663 0.0128899200824955 0.0325732899022801 0 0.0189933523266857 0 0 0.0179581574930412 0.0572847049837693 0.104931794333683 0.0107215610592902
"character" 0.0105757434747663 0.0386697602474865 0.0217155266015201 0.0104449550866931 0.0189933523266857 0.221975582685905 0 0.0718326299721649 0 0 0
"defeat" 0 0.0386697602474865 0 0 0.00949667616334283 0 0 0.00897907874652061 0.32461332824136 0 0.0107215610592902
"fight" 0.0126908921697195 0.051559680329982 0.0325732899022801 0.0104449550866931 0.0474833808167142 0 0 0.00897907874652061 0 0.0349772647778944 0.0107215610592902
"gabriel^s" 0 0 0 0 0 0 0 0 0.439182738208898 0 0
"heart" 0.0211514869495326 0.025779840164991 0 0 0.0284900284900285 0 0 0.0179581574930412 0 0.0174886323889472 0.0536078052964512
"held" 0.0105757434747663 0.0128899200824955 0.0325732899022801 0.0313348652600794 0.0284900284900285 0 0.0352609308885755 0.0269372362395618 0.0190949016612564 0.0174886323889472 0.0214431221185805
"often" 0.0105757434747663 0.0386697602474865 0 0.0313348652600794 0.0189933523266857 0 0 0.0179581574930412 0 0.0874431619447359 0.0321646831778707
"parker" 0 0 0 0.0313348652600794 0.123456790123457 0.110987791342952 0.0705218617771509 0.0179581574930412 0 0 0.0214431221185805
"presently" 0.0317272304242988 0 0 0.0104449550866931 0 0 0 0.0179581574930412 0.0572847049837693 0.0349772647778944 0
"question" 0.0105757434747663 0.025779840164991 0.0651465798045603 0.0208899101733863 0 0 0.0352609308885755 0.0269372362395618 0 0.0174886323889472 0.0321646831778707
"railroad" 0.0380726765091586 0 0 0.0104449550866931 0.00949667616334283 0 0.105782792665726 0 0 0 0
"spirit" 0.00211514869495326 0.0128899200824955 0.01085776330076 0.0731146856068519 0.0189933523266857 0.110987791342952 0 0.0179581574930412 0.0381898033225129 0 0.0643293663557414
"sunday" 0.00846059477981302 0.0128899200824955 0 0 0 0 0 0.0538744724791236 0.0381898033225129 0.0524658971668416 0.0750509274150316
"washington" 0.0126908921697195 0.025779840164991 0.130293159609121 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0.0107215610592902
"above" 0.016921189559626 0.0128899200824955 0 0.0104449550866931 0.0189933523266857 0 0 0 0.0763796066450258 0.0524658971668416 0.0321646831778707
"ask" 0.00634544608485977 0.0386697602474865 0.0434310532030402 0.0417798203467725 0.0284900284900285 0 0 0.00897907874652061 0 0.0349772647778944 0.0214431221185805
"believe" 0.00846059477981302 0.051559680329982 0 0 0.056980056980057 0 0.0705218617771509 0.00897907874652061 0 0.0524658971668416 0.0214431221185805
"boston" 0.0211514869495326 0.0128899200824955 0.0542888165038002 0 0 0 0 0.00897907874652061 0.0763796066450258 0 0.0107215610592902
"bushes" 0.0465332712889716 0 0 0 0 0 0 0 0 0 0
"call" 0.00211514869495326 0.0644496004124774 0.01085776330076 0.0208899101733863 0.0474833808167142 0 0.0352609308885755 0.00897907874652061 0 0.0699545295557887 0.0214431221185805
"carried" 0.0105757434747663 0.0128899200824955 0 0.0208899101733863 0.0189933523266857 0 0.176304654442877 0.044895393732603 0.0190949016612564 0 0.0107215610592902
"chapter" 0.016921189559626 0 0.152008686210641 0 0 0 0 0 0 0 0
"close" 0.0274969330343923 0.0128899200824955 0 0.0104449550866931 0.0379867046533713 0 0 0 0 0.0524658971668416 0
"don" 0.00211514869495326 0.0644496004124774 0.162866449511401 0 0 0 0 0 0 0.0174886323889472 0
"don^t" 0.00846059477981302 0.0128899200824955 0 0.0208899101733863 0.104463437796771 0.221975582685905 0 0.00897907874652061 0 0 0.0107215610592902
"expected" 0.0253817843394391 0 0.0217155266015201 0.0104449550866931 0 0 0 0 0.0763796066450258 0.0524658971668416 0
"fired" 0.00634544608485977 0.025779840164991 0 0 0.0949667616334283 0 0.0705218617771509 0.0179581574930412 0 0.0174886323889472 0.0214431221185805
"food" 0.0401878252041118 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"fugitive" 0.00423029738990651 0 0 0.0731146856068519 0.0854700854700855 0 0 0 0.0190949016612564 0.0174886323889472 0.0214431221185805
"getting" 0.0296120817293456 0 0 0.0522247754334656 0.0189933523266857 0 0 0 0 0.0174886323889472 0
"hill" 0.0444181225940184 0 0 0.0104449550866931 0 0 0 0 0 0 0
"horse" 0.0211514869495326 0 0 0.0417798203467725 0.0284900284900285 0 0.176304654442877 0 0 0 0
"likely" 0.0274969330343923 0.025779840164991 0.0217155266015201 0.0208899101733863 0.00949667616334283 0 0 0.00897907874652061 0 0 0.0107215610592902
"m" 0.016921189559626 0 0.01085776330076 0 0 0 0.317348377997179 0.00897907874652061 0 0.0174886323889472 0.0214431221185805
"n" 0.00846059477981302 0.0644496004124774 0.0977198697068404 0 0 0 0 0 0.0381898033225129 0.0349772647778944 0
"narrative" 0.0105757434747663 0 0.01085776330076 0 0.00949667616334283 0.443951165371809 0.105782792665726 0.0359163149860824 0.0381898033225129 0 0.0214431221185805
"neighborhood" 0.00211514869495326 0 0.01085776330076 0.0417798203467725 0.00949667616334283 0 0.246826516220028 0.00897907874652061 0.0190949016612564 0.0174886323889472 0.0536078052964512
"news" 0.0211514869495326 0 0 0.0104449550866931 0.0189933523266857 0 0.0352609308885755 0.00897907874652061 0 0.0349772647778944 0.0536078052964512
"newspapers" 0.00211514869495326 0 0 0 0 0 0 0.0359163149860824 0.190949016612564 0.0174886323889472 0.0643293663557414
"nine" 0.0105757434747663 0.0386697602474865 0.01085776330076 0.0313348652600794 0.0474833808167142 0 0 0.00897907874652061 0.0190949016612564 0.0174886323889472 0.0214431221185805
"power" 0.00846059477981302 0.0644496004124774 0.01085776330076 0.0522247754334656 0 0.110987791342952 0.0352609308885755 0.00897907874652061 0 0 0.0428862442371609
"reason" 0.00846059477981302 0.103119360659964 0.0217155266015201 0 0.0189933523266857 0 0.0352609308885755 0.0179581574930412 0.0190949016612564 0 0.0214431221185805
"round" 0.0274969330343923 0.0128899200824955 0 0.0104449550866931 0 0 0 0.0179581574930412 0 0.0874431619447359 0
"standing" 0.0253817843394391 0 0 0.0104449550866931 0.0474833808167142 0 0.0352609308885755 0 0.0190949016612564 0.0174886323889472 0.0107215610592902
"strong" 0.0211514869495326 0 0.0217155266015201 0.0208899101733863 0.0189933523266857 0 0.0352609308885755 0.00897907874652061 0.0190949016612564 0.0174886323889472 0.0214431221185805
"subject" 0.00211514869495326 0.025779840164991 0.0868621064060803 0.0208899101733863 0 0 0 0.0359163149860824 0.0572847049837693 0 0.0214431221185805
"th" 0 0.0128899200824955 0.0434310532030402 0 0.056980056980057 0 0.176304654442877 0 0.0572847049837693 0 0.0321646831778707
"therefore" 0.00634544608485977 0.0386697602474865 0.0217155266015201 0.0104449550866931 0 0.221975582685905 0 0.0359163149860824 0.0381898033225129 0 0.0536078052964512
"voice" 0.0274969330343923 0.025779840164991 0.01085776330076 0 0 0 0.0352609308885755 0 0 0.0524658971668416 0.0214431221185805
"williams" 0 0 0 0.083559640693545 0.0854700854700855 0 0.176304654442877 0 0 0 0
"wounded" 0.0211514869495326 0.025779840164991 0.01085776330076 0.0104449550866931 0.0379867046533713 0 0.105782792665726 0 0 0 0.0107215610592902
"bade" 0.0359575278142053 0.0128899200824955 0 0.0208899101733863 0.00949667616334283 0 0 0 0 0 0
"camp" 0.0232666356444858 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0.12242042672263 0.0107215610592902
"certain" 0.00846059477981302 0 0.01085776330076 0.0104449550866931 0.0284900284900285 0 0 0.0269372362395618 0.0954745083062822 0.0174886323889472 0.0321646831778707
"clothes" 0.0317272304242988 0.0128899200824955 0.01085776330076 0.0104449550866931 0.0189933523266857 0 0 0.00897907874652061 0 0 0
"d" 0.00211514869495326 0.0644496004124774 0.0760043431053203 0.0104449550866931 0.00949667616334283 0 0.0352609308885755 0 0 0.0349772647778944 0.0321646831778707
"danger" 0.0105757434747663 0.0128899200824955 0 0.0208899101733863 0.0189933523266857 0.110987791342952 0.0352609308885755 0.0359163149860824 0.0763796066450258 0 0.0107215610592902
"difficulty" 0.0232666356444858 0 0.01085776330076 0.0522247754334656 0.00949667616334283 0 0 0.00897907874652061 0 0 0.0214431221185805
"excitement" 0.00423029738990651 0 0 0.0313348652600794 0.056980056980057 0 0 0.0179581574930412 0.0572847049837693 0.0349772647778944 0.0321646831778707
"fifty" 0.0126908921697195 0.0128899200824955 0.01085776330076 0 0.0284900284900285 0.110987791342952 0.0705218617771509 0 0.0381898033225129 0.0349772647778944 0.0321646831778707
"fighting" 0.00423029738990651 0.051559680329982 0.0651465798045603 0.0208899101733863 0.0474833808167142 0 0 0 0.0190949016612564 0 0.0107215610592902
"front" 0.0338423791192521 0.0128899200824955 0 0.0104449550866931 0.00949667616334283 0 0.0352609308885755 0 0 0 0.0107215610592902
"giving" 0.0190363382545793 0.025779840164991 0.0217155266015201 0.0208899101733863 0.0189933523266857 0.110987791342952 0 0.0179581574930412 0 0 0.0107215610592902
"hanway" 0 0 0 0 0.0854700854700855 0 0.423131170662906 0 0 0 0
"interview" 0.00211514869495326 0.116009280742459 0.0977198697068404 0 0.00949667616334283 0 0 0 0.0190949016612564 0 0
"journey" 0.016921189559626 0.025779840164991 0.01085776330076 0.0522247754334656 0.0379867046533713 0 0.0352609308885755 0 0 0 0
"laid" 0.0232666356444858 0 0.0434310532030402 0 0.0189933523266857 0 0 0.0269372362395618 0 0 0.0107215610592902
"law" 0.00211514869495326 0.0128899200824955 0 0.0208899101733863 0.0474833808167142 0.110987791342952 0.0352609308885755 0.0538744724791236 0.0381898033225129 0 0.0214431221185805
"longer" 0.016921189559626 0.025779840164991 0 0.0104449550866931 0.00949667616334283 0 0 0.0359163149860824 0.0190949016612564 0.0174886323889472 0.0321646831778707
"manner" 0.0126908921697195 0.051559680329982 0.0434310532030402 0 0.0474833808167142 0.110987791342952 0 0.00897907874652061 0 0 0
"masters" 0.00423029738990651 0 0 0.0522247754334656 0.00949667616334283 0 0 0.0179581574930412 0 0.0174886323889472 0.107215610592902
"offered" 0.0105757434747663 0 0.0325732899022801 0.0208899101733863 0.0284900284900285 0 0.0352609308885755 0.0269372362395618 0.0572847049837693 0 0.0107215610592902
"petersburg" 0.0317272304242988 0 0 0 0 0 0 0 0.0381898033225129 0 0.0428862442371609
"position" 0.00634544608485977 0.0386697602474865 0.0542888165038002 0.0522247754334656 0.00949667616334283 0 0 0.0179581574930412 0 0 0.0214431221185805
"proposed" 0.0126908921697195 0.0128899200824955 0.0217155266015201 0.0208899101733863 0.0189933523266857 0 0.0705218617771509 0.0179581574930412 0.0572847049837693 0 0.0107215610592902
"purpose" 0.00846059477981302 0 0.01085776330076 0.0208899101733863 0.056980056980057 0 0 0.044895393732603 0 0.0174886323889472 0.0214431221185805
"rapidly" 0.0317272304242988 0.0128899200824955 0 0 0 0 0 0 0.0190949016612564 0 0.0428862442371609
"shore" 0.0380726765091586 0 0 0 0.0189933523266857 0 0 0 0 0 0.0107215610592902
"sold" 0 0 0 0.198454146647169 0 0 0 0.0179581574930412 0 0 0
"stand" 0.0126908921697195 0.0128899200824955 0.0325732899022801 0.0208899101733863 0 0 0 0.0269372362395618 0.0190949016612564 0.0174886323889472 0.0428862442371609
"thirty" 0.0126908921697195 0 0.01085776330076 0.0104449550866931 0.0189933523266857 0.110987791342952 0.0705218617771509 0.00897907874652061 0.0381898033225129 0.0174886323889472 0.0428862442371609
"york" 0.00846059477981302 0.0128899200824955 0 0.0626697305201588 0 0 0 0.0179581574930412 0.0381898033225129 0.0349772647778944 0.0428862442371609
"appear" 0.00211514869495326 0.025779840164991 0.0217155266015201 0.0104449550866931 0.0189933523266857 0 0 0.0179581574930412 0.0954745083062822 0.0174886323889472 0.0428862442371609
"battle" 0.0232666356444858 0.025779840164991 0.0217155266015201 0 0.0379867046533713 0 0 0.00897907874652061 0 0 0
"blacks" 0 0 0.01085776330076 0 0 0 0.0352609308885755 0.0269372362395618 0.114569409967539 0.0349772647778944 0.0750509274150316
"caught" 0.0148060408646728 0 0 0.0522247754334656 0.0379867046533713 0 0.0352609308885755 0.00897907874652061 0.0190949016612564 0 0.0107215610592902
"church" 0.016921189559626 0.025779840164991 0.0434310532030402 0 0 0 0 0.0359163149860824 0 0.0174886323889472 0.0107215610592902
"condition" 0 0 0.01085776330076 0.0417798203467725 0.00949667616334283 0 0.0705218617771509 0.0538744724791236 0.0190949016612564 0.0174886323889472 0.0428862442371609
"dr" 0 0.0128899200824955 0.01085776330076 0.0626697305201588 0.0759734093067426 0 0.0352609308885755 0 0 0.0174886323889472 0.0214431221185805
"guide" 0.0338423791192521 0 0 0 0 0 0.141043723554302 0 0 0 0
"kind" 0.0190363382545793 0 0.0217155266015201 0 0.0189933523266857 0 0.0705218617771509 0.0179581574930412 0 0.0174886323889472 0.0214431221185805
"means" 0.0105757434747663 0.0386697602474865 0 0.0104449550866931 0.0379867046533713 0 0.0352609308885755 0.0269372362395618 0.0381898033225129 0 0.0107215610592902
"quiet" 0.0274969330343923 0.051559680329982 0 0.0208899101733863 0 0 0.0352609308885755 0 0 0 0
"secret" 0.00211514869495326 0 0.01085776330076 0.0104449550866931 0.0189933523266857 0 0 0.0808117087186855 0.0763796066450258 0 0.0214431221185805
"seem" 0.00634544608485977 0.025779840164991 0.0217155266015201 0 0.00949667616334283 0.110987791342952 0 0.044895393732603 0 0.0699545295557887 0.0214431221185805
"spread" 0.0190363382545793 0 0.01085776330076 0 0.0189933523266857 0 0.0352609308885755 0.00897907874652061 0.0190949016612564 0 0.0536078052964512
"trust" 0.0232666356444858 0.025779840164991 0.01085776330076 0.0208899101733863 0.00949667616334283 0 0 0.0179581574930412 0 0 0.0107215610592902
"worth" 0.016921189559626 0.025779840164991 0.0217155266015201 0 0.0284900284900285 0 0 0.0179581574930412 0.0190949016612564 0 0.0214431221185805
"afraid" 0.0190363382545793 0 0 0.0104449550866931 0.056980056980057 0 0 0 0 0.0174886323889472 0.0214431221185805
"answer" 0.00846059477981302 0.025779840164991 0.0868621064060803 0 0.0284900284900285 0 0.0705218617771509 0 0 0 0
"benjamin" 0 0.154679040989946 0.0325732899022801 0.0104449550866931 0 0 0 0 0.0190949016612564 0 0.0214431221185805
"blue" 0.0338423791192521 0 0 0 0.00949667616334283 0 0 0 0 0.0174886323889472 0.0107215610592902
"body" 0.0190363382545793 0.0128899200824955 0 0 0.00949667616334283 0 0.105782792665726 0.0179581574930412 0 0 0.0321646831778707
"breakfast" 0.0253817843394391 0.0128899200824955 0 0 0.0474833808167142 0 0.0352609308885755 0 0 0 0
"brother" 0 0 0 0.083559640693545 0.0759734093067426 0 0 0 0.0572847049837693 0 0
"closely" 0.0253817843394391 0.025779840164991 0 0.0104449550866931 0.0284900284900285 0 0 0 0.0190949016612564 0 0
"color" 0.0211514869495326 0 0 0 0 0 0 0.0538744724791236 0.0381898033225129 0.0174886323889472 0
"con" 0 0 0 0 0 0 0 0.0897907874652061 0.0954745083062822 0 0.0428862442371609
"does" 0.00846059477981302 0.0386697602474865 0.0325732899022801 0.0208899101733863 0.0284900284900285 0 0 0.00897907874652061 0.0190949016612564 0 0.0214431221185805
"dozen" 0.0274969330343923 0.025779840164991 0.01085776330076 0 0 0 0.0352609308885755 0 0 0.0174886323889472 0.0107215610592902
"entirely" 0.0126908921697195 0.0128899200824955 0.0325732899022801 0.0104449550866931 0.0189933523266857 0 0 0.00897907874652061 0.0572847049837693 0 0.0214431221185805
"events" 0 0.025779840164991 0.0217155266015201 0.0104449550866931 0.0284900284900285 0.221975582685905 0.0705218617771509 0.0179581574930412 0.0572847049837693 0.0349772647778944 0
"eye" 0.0211514869495326 0.025779840164991 0 0.0313348652600794 0.0189933523266857 0 0 0.00897907874652061 0.0190949016612564 0 0
"fast" 0.0253817843394391 0 0 0.0208899101733863 0.0379867046533713 0 0 0.00897907874652061 0 0 0
"folks" 0.0296120817293456 0 0 0 0 0 0 0 0 0.0174886323889472 0.0428862442371609
"force" 0.00846059477981302 0.0128899200824955 0.01085776330076 0.0208899101733863 0.00949667616334283 0 0 0.0179581574930412 0.0381898033225129 0.0174886323889472 0.0536078052964512
"gabriel" 0 0 0 0 0 0 0 0 0.362803131563872 0 0
"hold" 0.016921189559626 0.0386697602474865 0.0217155266015201 0.0104449550866931 0.0189933523266857 0 0.0352609308885755 0 0.0190949016612564 0.0174886323889472 0
"lancaster" 0 0 0 0.083559640693545 0.0854700854700855 0 0.0705218617771509 0 0 0 0
"leading" 0.0211514869495326 0.0386697602474865 0 0 0 0 0 0.0179581574930412 0.0190949016612564 0.0349772647778944 0.0107215610592902
"sleep" 0.0359575278142053 0 0 0 0.0189933523266857 0 0 0 0 0 0
"sometimes" 0.00634544608485977 0 0.01085776330076 0.0208899101733863 0.056980056980057 0 0 0.0269372362395618 0 0.0524658971668416 0.0107215610592902
"sound" 0.0274969330343923 0.025779840164991 0.0217155266015201 0 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"stairs" 0.0211514869495326 0 0 0 0.0664767331433998 0 0.0705218617771509 0 0 0 0
"start" 0.0296120817293456 0.025779840164991 0.0217155266015201 0.0104449550866931 0 0 0 0 0 0 0
"stated" 0 0 0.0217155266015201 0.0104449550866931 0.0189933523266857 0.110987791342952 0 0.044895393732603 0.0954745083062822 0 0.0321646831778707
"turn" 0.0190363382545793 0.025779840164991 0 0.0208899101733863 0 0 0 0.0179581574930412 0 0.0349772647778944 0.0214431221185805
"twelve" 0.016921189559626 0.025779840164991 0.01085776330076 0 0.0189933523266857 0 0 0.00897907874652061 0.0190949016612564 0 0.0428862442371609
"view" 0.0232666356444858 0.0386697602474865 0.0217155266015201 0 0 0 0 0.00897907874652061 0.0381898033225129 0 0
"write" 0.0105757434747663 0 0.0868621064060803 0.0104449550866931 0.00949667616334283 0 0 0.0179581574930412 0.0190949016612564 0.0174886323889472 0
"able" 0.016921189559626 0 0.0434310532030402 0.0208899101733863 0 0 0 0.0269372362395618 0.0190949016612564 0 0
"affair" 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0.0269372362395618 0.0572847049837693 0.0174886323889472 0.0964940495336121
"ahead" 0.0380726765091586 0 0 0 0 0 0 0 0 0 0
"allow" 0.0105757434747663 0.025779840164991 0.0651465798045603 0.0313348652600794 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"alone" 0.0126908921697195 0.0386697602474865 0.0217155266015201 0.0104449550866931 0.0189933523266857 0 0 0.00897907874652061 0.0190949016612564 0 0.0214431221185805
"care" 0.00846059477981302 0.0386697602474865 0.01085776330076 0.0313348652600794 0.056980056980057 0 0 0 0 0.0174886323889472 0
"carolina" 0 0.025779840164991 0 0 0 0 0 0.0628535512256442 0.0190949016612564 0.0174886323889472 0.0750509274150316
"e" 0.00211514869495326 0.116009280742459 0.0434310532030402 0.0104449550866931 0 0.110987791342952 0 0 0 0.0349772647778944 0
"eight" 0.0190363382545793 0 0 0.0104449550866931 0.00949667616334283 0 0.0352609308885755 0 0.0190949016612564 0 0.0536078052964512
"falls" 0.0317272304242988 0.025779840164991 0 0 0 0 0 0 0 0 0.0107215610592902
"field" 0.0190363382545793 0 0 0.0104449550866931 0.0284900284900285 0 0.0705218617771509 0 0 0.0174886323889472 0.0214431221185805
"hard" 0.0190363382545793 0 0.01085776330076 0.0104449550866931 0.00949667616334283 0 0 0 0.0763796066450258 0.0349772647778944 0
"help" 0.0148060408646728 0 0.0325732899022801 0.0417798203467725 0 0 0 0.0269372362395618 0 0.0174886323889472 0
"important" 0.00423029738990651 0.0386697602474865 0.0542888165038002 0.0313348652600794 0 0.110987791342952 0 0.00897907874652061 0.0190949016612564 0.0174886323889472 0.0107215610592902
"joined" 0.00846059477981302 0.0128899200824955 0 0.0104449550866931 0.00949667616334283 0 0.0352609308885755 0.0359163149860824 0.0190949016612564 0.0174886323889472 0.0428862442371609
"leaving" 0.016921189559626 0.0128899200824955 0.01085776330076 0.0104449550866931 0.0474833808167142 0 0 0 0 0 0.0214431221185805
"living" 0.00423029738990651 0 0 0.0731146856068519 0.0284900284900285 0 0.105782792665726 0.0269372362395618 0 0 0
"lost" 0.0190363382545793 0.0386697602474865 0.01085776330076 0.0104449550866931 0.0189933523266857 0 0 0.00897907874652061 0 0 0.0107215610592902
"lying" 0.0211514869495326 0 0 0 0.0474833808167142 0 0 0.00897907874652061 0 0 0.0214431221185805
"noise" 0.0338423791192521 0 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"papers" 0.00634544608485977 0.0386697602474865 0.01085776330076 0 0.00949667616334283 0 0 0.00897907874652061 0.0572847049837693 0 0.0643293663557414
"plans" 0.00634544608485977 0.0128899200824955 0 0.0104449550866931 0.0189933523266857 0 0 0.044895393732603 0 0 0.0643293663557414
"result" 0 0.051559680329982 0.0325732899022801 0.0104449550866931 0.0189933523266857 0 0.105782792665726 0.00897907874652061 0.0190949016612564 0.0349772647778944 0.0107215610592902
"risk" 0.00846059477981302 0.025779840164991 0.0325732899022801 0.0313348652600794 0.0284900284900285 0 0 0.00897907874652061 0.0190949016612564 0 0.0107215610592902
"running" 0.0232666356444858 0 0 0.0313348652600794 0.0284900284900285 0 0 0.00897907874652061 0 0 0
